MSSV,MaMon,DiemHe10
SV03930,IT005,5.30
SV03930,IT010,3.30
SV03931,IT009,8.30
SV03931,IT004,6.10
SV03931,ENG02,8.50
SV03931,MATH05,7.60
SV03931,MATH04,4.40
SV03931,IT007,8.10
SV03931,ENG01,9.00
SV03931,IT002,6.90
SV03931,IT003,6.50
SV03932,MATH05,3.30
SV03932,PHY02,7.90
SV03932,PHY01,2.00
SV03932,IT009,5.60
SV03932,MATH04,7.80
SV03932,IT006,4.90
SV03933,IT003,5.10
SV03933,IT005,9.50
SV03933,MATH05,5.80
SV03933,MATH02,5.90
SV03933,MATH03,3.20
SV03933,ENG01,8.80
SV03933,IT007,8.10
SV03933,MATH04,2.10
SV03933,ENG03,7.40
SV03933,ENG02,2.20
SV03934,PHY02,5.50
SV03934,PHY01,5.20
SV03934,IT005,6.40
SV03934,ENG02,5.90
SV03934,ENG03,3.40
SV03934,IT004,9.60
SV03934,IT006,7.60
SV03934,MATH03,7.20
SV03934,IT002,3.70
SV03934,MATH04,9.30
SV03935,MATH04,7.20
SV03935,PHY02,2.10
SV03935,ENG01,6.90
SV03935,IT006,5.90
SV03935,MATH02,9.90
SV03935,IT003,9.60
SV03935,IT008,8.80
SV03935,PHY01,9.00
SV03935,IT004,9.40
SV03936,IT001,8.30
SV03936,IT003,4.00
SV03936,PHY02,4.90
SV03936,IT010,8.30
SV03936,PHY01,3.90
SV03936,IT007,6.40
SV03936,IT002,2.30
SV03936,IT004,8.80
SV03936,ENG03,5.00
SV03937,ENG02,6.80
SV03937,MATH03,9.70
SV03937,IT004,8.70
SV03937,IT010,4.20
SV03937,MATH01,5.00
SV03937,IT005,6.90
SV03937,IT006,9.60
SV03937,PHY01,7.10
SV03938,IT007,6.60
SV03938,MATH05,2.30
SV03938,ENG01,6.70
SV03938,PHY02,8.70
SV03938,MATH03,8.00
SV03938,IT003,5.00
SV03938,PHY01,4.70
SV03938,MATH04,5.50
SV03939,ENG02,8.00
SV03939,IT009,5.10
SV03939,MATH05,3.80
SV03939,MATH01,2.60
SV03939,IT010,2.70
SV03939,ENG01,5.00
SV03939,MATH04,4.20
SV03939,ENG03,2.30
SV03939,MATH03,7.50
SV03940,ENG01,8.60
SV03940,IT001,9.80
SV03940,MATH01,3.00
SV03940,MATH03,3.50
SV03940,ENG03,7.00
SV03941,MATH03,3.60
SV03941,IT007,2.10
SV03941,IT006,6.20
SV03941,ENG03,7.80
SV03941,IT005,4.60
SV03941,ENG01,5.60
SV03941,PHY02,3.90
SV03941,IT010,8.60
SV03942,MATH04,7.90
SV03942,IT005,3.50
SV03942,IT002,7.40
SV03942,IT006,2.60
SV03942,PHY02,2.60
SV03942,IT007,3.60
SV03942,IT008,2.20
SV03942,ENG03,2.10
SV03943,MATH02,9.60
SV03943,IT005,7.20
SV03943,MATH03,7.60
SV03943,PHY01,5.80
SV03943,IT006,3.80
SV03943,IT007,7.40
SV03943,IT002,6.20
SV03943,IT008,8.70
SV03943,IT010,7.90
SV03943,MATH01,4.60
SV03944,IT001,9.10
SV03944,PHY01,4.50
SV03944,IT006,9.70
SV03944,IT007,3.20
SV03944,IT009,7.40
SV03944,IT002,2.30
SV03944,IT010,3.90
SV03944,PHY02,6.60
SV03945,IT003,5.20
SV03945,IT006,2.20
SV03945,PHY01,6.80
SV03945,IT009,9.50
SV03945,IT004,3.70
SV03946,IT010,2.30
SV03946,IT001,8.90
SV03946,MATH02,6.50
SV03946,PHY02,8.10
SV03946,MATH05,2.40
SV03946,IT005,9.10
SV03947,PHY02,5.70
SV03947,IT005,5.00
SV03947,IT010,8.70
SV03947,IT007,5.40
SV03947,IT003,9.70
SV03948,IT008,7.20
SV03948,IT005,7.00
SV03948,ENG01,9.10
SV03948,ENG03,3.30
SV03948,IT002,8.00
SV03948,IT004,2.70
SV03948,MATH03,3.70
SV03948,MATH04,3.50
SV03948,MATH05,5.10
SV03949,ENG01,3.20
SV03949,IT005,9.50
SV03949,PHY01,8.90
SV03949,IT010,5.40
SV03949,IT001,8.50
SV03950,IT003,7.50
SV03950,IT001,5.10
SV03950,IT006,8.90
SV03950,MATH03,8.30
SV03950,ENG03,7.40
SV03950,IT010,7.10
SV03950,IT009,3.10
SV03950,PHY01,6.40
SV03951,IT004,5.70
SV03951,IT008,5.30
SV03951,IT002,5.00
SV03951,IT007,3.80
SV03951,MATH02,4.50
SV03951,IT010,2.20
SV03951,IT005,9.60
SV03952,ENG03,9.70
SV03952,MATH01,5.70
SV03952,IT009,8.50
SV03952,IT008,5.20
SV03952,ENG02,9.30
SV03952,MATH02,7.50
SV03952,IT001,9.00
SV03952,PHY02,7.20
SV03952,IT010,9.70
SV03952,IT002,9.30
SV03953,IT008,7.60
SV03953,IT003,2.40
SV03953,IT010,9.50
SV03953,ENG03,9.90
SV03953,PHY01,4.20
SV03953,MATH05,9.90
SV03953,MATH02,8.90
SV03953,IT001,9.70
SV03954,MATH03,3.30
SV03954,PHY02,5.00
SV03954,IT010,5.40
SV03954,PHY01,8.60
SV03954,IT005,4.40
SV03955,PHY01,9.70
SV03955,MATH02,4.60
SV03955,IT003,5.40
SV03955,IT005,2.80
SV03955,ENG01,7.90
SV03956,ENG02,5.00
SV03956,IT003,3.70
SV03956,PHY01,2.00
SV03956,MATH02,10.00
SV03956,MATH05,2.60
SV03956,ENG01,6.30
SV03957,IT008,8.60
SV03957,ENG02,3.00
SV03957,IT007,3.10
SV03957,IT002,3.90
SV03957,IT005,2.80
SV03957,IT003,3.90
SV03957,MATH05,9.90
SV03958,MATH03,6.70
SV03958,MATH05,7.60
SV03958,ENG02,8.50
SV03958,IT006,7.60
SV03958,PHY01,3.90
SV03958,IT009,2.60
SV03959,ENG02,4.80
SV03959,MATH01,6.70
SV03959,IT002,3.80
SV03959,IT003,2.20
SV03959,PHY01,4.50
SV03959,IT007,4.80
SV03959,MATH05,8.10
SV03959,IT006,7.20
SV03959,IT001,5.50
SV03959,IT004,2.20
SV03960,IT006,2.80
SV03960,PHY02,8.80
SV03960,MATH04,8.10
SV03960,ENG03,5.40
SV03960,ENG01,2.70
SV03961,IT005,9.40
SV03961,PHY02,5.70
SV03961,IT010,6.90
SV03961,MATH02,4.00
SV03961,IT003,3.70
SV03962,IT005,6.80
SV03962,ENG02,7.00
SV03962,MATH01,8.30
SV03962,PHY02,2.40
SV03962,ENG03,4.10
SV03962,IT003,2.90
SV03962,MATH05,8.40
SV03962,IT004,5.40
SV03963,IT009,6.20
SV03963,MATH05,8.80
SV03963,ENG03,7.40
SV03963,MATH04,6.40
SV03963,PHY02,8.40
SV03963,IT010,3.60
SV03963,IT003,8.10
SV03964,IT007,2.70
SV03964,ENG02,6.30
SV03964,IT001,5.00
SV03964,MATH01,7.20
SV03964,ENG03,5.10
SV03964,IT010,9.50
SV03964,MATH05,2.90
SV03964,PHY02,5.90
SV03964,IT005,8.30
SV03965,PHY01,3.50
SV03965,ENG03,7.70
SV03965,IT002,3.60
SV03965,ENG02,8.80
SV03965,IT010,8.80
SV03965,IT009,9.20
SV03966,PHY01,2.20
SV03966,IT005,5.80
SV03966,IT004,8.00
SV03966,ENG01,8.70
SV03966,IT007,2.60
SV03966,IT008,4.50
SV03966,ENG03,5.50
SV03966,IT001,9.50
SV03967,IT006,7.00
SV03967,IT005,2.20
SV03967,IT009,5.90
SV03967,ENG03,3.60
SV03967,IT008,6.60
SV03968,PHY02,6.30
SV03968,MATH05,8.50
SV03968,IT006,5.10
SV03968,ENG01,9.50
SV03968,IT007,4.90
SV03968,IT001,2.30
SV03968,IT002,2.50
SV03968,IT003,5.80
SV03968,MATH01,7.60
SV03969,MATH04,6.30
SV03969,MATH02,6.20
SV03969,PHY02,8.10
SV03969,MATH03,6.60
SV03969,ENG03,8.90
SV03969,MATH01,5.80
SV03970,MATH05,7.70
SV03970,IT001,9.60
SV03970,MATH02,9.30
SV03970,IT002,9.60
SV03970,IT004,8.30
SV03970,ENG02,10.00
SV03970,IT010,7.10
SV03970,IT009,8.60
SV03970,IT008,4.70
SV03970,IT003,7.80
SV03971,ENG03,8.20
SV03971,IT001,4.80
SV03971,IT005,8.70
SV03971,MATH04,3.10
SV03971,IT009,8.80
SV03972,MATH04,5.20
SV03972,MATH05,9.90
SV03972,MATH02,6.40
SV03972,MATH01,7.00
SV03972,IT008,2.90
SV03972,ENG02,9.20
SV03973,PHY01,4.20
SV03973,PHY02,9.70
SV03973,IT005,4.30
SV03973,MATH01,7.10
SV03973,MATH03,9.90
SV03973,IT006,5.30
SV03973,IT009,4.70
SV03974,IT001,4.00
SV03974,PHY02,3.50
SV03974,IT006,6.40
SV03974,IT004,2.30
SV03974,ENG01,5.30
SV03974,MATH04,4.90
SV03975,IT009,9.10
SV03975,IT008,7.90
SV03975,IT003,6.60
SV03975,ENG02,8.30
SV03975,ENG01,2.20
SV03975,IT010,4.80
SV03975,ENG03,4.90
SV03975,MATH05,8.50
SV03975,IT002,7.10
SV03975,IT001,4.90
SV03976,MATH03,8.40
SV03976,IT003,5.80
SV03976,MATH04,6.90
SV03976,PHY02,3.30
SV03976,IT009,8.20
SV03976,IT010,8.30
SV03976,IT005,7.50
SV03976,ENG03,2.80
SV03976,IT004,9.00
SV03976,MATH02,7.10
SV03977,IT009,6.40
SV03977,IT004,9.30
SV03977,IT008,4.00
SV03977,IT005,6.30
SV03977,IT007,2.20
SV03977,MATH01,6.20
SV03977,ENG03,5.80
SV03977,PHY01,4.40
SV03977,IT002,4.70
SV03977,MATH03,3.60
SV03978,MATH01,7.80
SV03978,ENG01,8.90
SV03978,IT009,7.60
SV03978,IT010,8.30
SV03978,MATH02,4.60
SV03978,PHY02,4.20
SV03978,IT001,5.40
SV03978,IT008,2.50
SV03979,IT009,6.00
SV03979,PHY02,7.40
SV03979,ENG02,2.90
SV03979,IT006,4.50
SV03979,ENG03,9.60
SV03979,IT007,8.70
SV03979,IT010,6.40
SV03980,IT004,3.40
SV03980,ENG01,5.30
SV03980,MATH03,2.20
SV03980,ENG03,3.20
SV03980,IT002,5.80
SV03980,PHY01,5.90
SV03980,ENG02,9.00
SV03980,IT001,3.50
SV03980,IT003,3.80
SV03981,MATH02,5.40
SV03981,ENG02,5.90
SV03981,IT001,8.00
SV03981,IT007,4.20
SV03981,PHY02,4.80
SV03981,ENG03,8.40
SV03981,IT010,9.60
SV03982,ENG02,2.50
SV03982,ENG03,6.10
SV03982,IT002,4.50
SV03982,IT009,6.90
SV03982,IT007,6.60
SV03982,MATH03,9.90
SV03983,IT008,5.80
SV03983,PHY02,4.30
SV03983,MATH01,3.90
SV03983,IT004,3.00
SV03983,IT005,7.50
SV03983,MATH04,3.40
SV03983,IT001,4.40
SV03984,ENG01,2.90
SV03984,IT007,3.00
SV03984,IT003,5.20
SV03984,MATH03,2.40
SV03984,PHY02,4.60
SV03984,IT005,5.30
SV03985,ENG03,3.20
SV03985,MATH03,8.30
SV03985,IT004,8.10
SV03985,IT008,2.20
SV03985,MATH04,3.50
SV03985,PHY02,4.10
SV03985,IT009,9.60
SV03985,MATH05,2.00
SV03985,IT001,10.00
SV03986,IT005,3.40
SV03986,MATH05,7.90
SV03986,IT006,4.30
SV03986,MATH02,5.80
SV03986,IT010,9.80
SV03986,IT002,7.00
SV03986,ENG01,5.40
SV03986,MATH04,5.10
SV03986,MATH03,8.60
SV03987,ENG03,3.20
SV03987,IT010,9.80
SV03987,IT008,9.40
SV03987,PHY02,8.10
SV03987,IT007,10.00
SV03987,IT001,7.10
SV03987,IT006,4.70
SV03988,ENG03,6.70
SV03988,IT006,3.50
SV03988,IT010,8.20
SV03988,IT008,6.40
SV03988,IT007,7.70
SV03988,IT009,9.10
SV03988,PHY02,10.00
SV03989,IT005,6.90
SV03989,IT002,3.60
SV03989,IT006,7.20
SV03989,PHY02,3.90
SV03989,IT004,3.70
SV03989,MATH02,4.50
SV03989,ENG01,5.70
SV03989,MATH05,7.60
SV03990,MATH05,5.00
SV03990,IT007,5.10
SV03990,IT006,4.20
SV03990,IT005,3.20
SV03990,IT003,2.00
SV03990,IT009,9.20
SV03990,ENG03,2.30
SV03990,PHY02,3.80
SV03990,MATH04,7.10
SV03990,ENG02,7.30
SV03991,PHY02,8.20
SV03991,MATH05,4.80
SV03991,MATH02,2.50
SV03991,MATH03,4.90
SV03991,ENG01,8.60
SV03991,PHY01,7.80
SV03992,IT006,2.80
SV03992,IT007,7.40
SV03992,IT005,7.50
SV03992,IT004,2.90
SV03992,ENG03,3.20
SV03992,IT008,4.20
SV03992,ENG02,6.70
SV03993,MATH01,7.10
SV03993,IT002,3.00
SV03993,PHY02,7.70
SV03993,ENG01,4.00
SV03993,IT006,6.50
SV03993,IT007,7.50
SV03994,IT004,7.90
SV03994,MATH02,7.70
SV03994,IT007,5.30
SV03994,IT010,2.00
SV03994,IT008,3.40
SV03994,ENG01,8.70
SV03994,MATH05,3.50
SV03994,PHY01,6.00
SV03995,IT008,5.40
SV03995,IT001,7.20
SV03995,MATH04,3.70
SV03995,PHY01,2.70
SV03995,IT009,6.70
SV03995,MATH03,6.00
SV03995,IT002,9.20
SV03995,IT007,6.40
SV03996,IT009,4.20
SV03996,MATH03,9.00
SV03996,MATH05,6.70
SV03996,MATH01,8.80
SV03996,MATH02,9.90
SV03996,PHY02,4.70
SV03996,MATH04,2.80
SV03996,PHY01,4.50
SV03996,IT008,6.00
SV03996,IT010,4.80
SV03997,ENG01,8.70
SV03997,PHY02,6.90
SV03997,IT009,2.90
SV03997,IT006,4.60
SV03997,IT010,7.90
SV03997,MATH03,7.30
SV03998,MATH01,9.50
SV03998,PHY02,3.20
SV03998,IT007,5.60
SV03998,PHY01,2.40
SV03998,ENG02,2.80
SV03998,IT009,7.80
SV03999,IT009,2.90
SV03999,MATH03,3.30
SV03999,IT003,3.20
SV03999,IT007,6.70
SV03999,MATH05,4.50
SV03999,ENG01,2.70
SV03999,PHY02,4.40
SV03999,MATH02,2.70
SV03999,ENG02,6.80
SV03999,ENG03,2.80
SV04000,PHY01,8.00
SV04000,PHY02,6.00
SV04000,IT006,7.00
SV04000,MATH01,7.50
SV04000,ENG03,9.40
SV04000,MATH02,2.60
SV04001,IT002,9.80
SV04001,MATH02,4.40
SV04001,ENG01,2.60
SV04001,IT010,7.20
SV04001,IT007,8.20
SV04002,MATH05,3.00
SV04002,IT010,9.10
SV04002,IT005,5.30
SV04002,IT006,2.60
SV04002,ENG01,8.80
SV04002,PHY02,6.70
SV04003,IT007,6.30
SV04003,IT004,2.30
SV04003,IT001,5.30
SV04003,IT008,8.00
SV04003,PHY02,9.00
SV04003,IT005,8.40
SV04003,PHY01,9.20
SV04003,ENG02,9.10
SV04003,MATH01,7.80
SV04004,ENG02,6.20
SV04004,IT003,9.70
SV04004,MATH01,2.30
SV04004,IT007,8.10
SV04004,MATH04,3.90
SV04004,IT010,5.60
SV04004,IT002,7.40
SV04004,IT006,2.80
SV04004,IT001,6.60
SV04004,MATH03,2.30
SV04005,MATH03,5.00
SV04005,PHY02,7.90
SV04005,ENG02,9.60
SV04005,IT007,7.80
SV04005,IT001,7.40
SV04005,MATH01,8.10
SV04005,IT004,4.90
SV04005,MATH04,6.00
SV04005,MATH02,5.70
SV04005,IT006,7.80
SV04006,IT005,9.00
SV04006,IT002,5.10
SV04006,MATH04,7.00
SV04006,IT010,5.20
SV04006,IT004,6.40
SV04006,MATH05,6.90
SV04006,IT006,7.90
SV04006,MATH02,2.00
SV04006,MATH03,4.10
SV04006,ENG01,8.60
SV04007,PHY01,8.60
SV04007,ENG02,6.00
SV04007,PHY02,9.90
SV04007,ENG03,5.10
SV04007,IT009,8.10
SV04007,IT001,5.20
SV04007,IT008,6.90
SV04008,MATH03,6.20
SV04008,IT008,2.90
SV04008,PHY02,6.50
SV04008,IT001,7.40
SV04008,IT003,9.40
SV04008,MATH02,9.00
SV04009,IT006,8.20
SV04009,MATH01,4.80
SV04009,IT008,3.70
SV04009,MATH05,2.10
SV04009,IT004,8.40
SV04009,PHY02,6.50
SV04009,IT009,2.00
SV04009,ENG03,5.60
SV04009,IT007,8.00
SV04010,IT007,8.10
SV04010,IT006,6.20
SV04010,IT004,2.60
SV04010,PHY01,5.30
SV04010,IT001,2.70
SV04010,IT010,8.00
SV04011,IT008,7.30
SV04011,IT009,8.80
SV04011,MATH01,8.70
SV04011,IT006,3.30
SV04011,IT005,6.60
SV04011,ENG02,6.60
SV04012,IT007,9.80
SV04012,IT005,2.60
SV04012,IT009,4.10
SV04012,IT002,3.30
SV04012,MATH05,6.00
SV04012,MATH02,4.00
SV04012,IT003,6.80
SV04013,IT008,7.70
SV04013,IT006,4.90
SV04013,ENG03,9.30
SV04013,PHY02,6.30
SV04013,IT007,6.00
SV04013,IT005,3.20
SV04013,IT010,8.10
SV04014,IT010,7.50
SV04014,MATH05,4.40
SV04014,MATH01,3.10
SV04014,IT008,2.80
SV04014,IT002,2.60
SV04014,IT005,9.70
SV04014,MATH02,6.20
SV04014,ENG01,4.20
SV04014,PHY01,4.70
SV04014,MATH04,9.10
SV04015,ENG03,3.30
SV04015,PHY01,4.90
SV04015,IT007,2.80
SV04015,MATH05,9.50
SV04015,MATH03,7.90
SV04015,MATH01,2.20
SV04015,MATH02,3.70
SV04015,PHY02,5.20
SV04015,ENG02,8.20
SV04015,ENG01,8.10
SV04016,IT005,8.20
SV04016,IT010,8.00
SV04016,MATH02,7.50
SV04016,IT002,8.40
SV04016,PHY02,5.70
SV04016,ENG01,3.60
SV04016,ENG03,9.10
SV04016,IT004,6.20
SV04016,MATH04,8.40
SV04017,IT007,4.00
SV04017,MATH04,4.90
SV04017,IT003,2.80
SV04017,IT008,4.70
SV04017,MATH03,2.50
SV04017,IT002,7.70
SV04017,IT006,8.10
SV04017,ENG02,7.50
SV04018,IT001,3.60
SV04018,MATH05,3.50
SV04018,MATH02,2.80
SV04018,IT009,6.60
SV04018,ENG02,7.30
SV04018,IT005,9.60
SV04018,MATH04,8.70
SV04018,PHY01,2.30
SV04019,IT006,10.00
SV04019,PHY02,2.50
SV04019,IT007,9.10
SV04019,IT008,7.80
SV04019,MATH04,9.80
SV04020,IT006,6.80
SV04020,MATH05,2.70
SV04020,MATH04,2.20
SV04020,IT008,6.70
SV04020,IT001,6.80
SV04020,ENG02,8.70
SV04020,IT004,3.80
SV04020,MATH02,8.60
SV04021,MATH04,9.80
SV04021,IT004,2.30
SV04021,IT001,5.70
SV04021,IT005,5.30
SV04021,IT010,4.60
SV04022,MATH04,5.70
SV04022,IT003,5.80
SV04022,IT009,9.20
SV04022,ENG03,9.90
SV04022,IT005,9.60
SV04022,MATH03,8.40
SV04023,IT009,7.10
SV04023,MATH05,2.70
SV04023,IT008,6.10
SV04023,IT002,5.10
SV04023,IT004,5.40
SV04023,IT010,8.70
SV04023,ENG01,4.50
SV04023,MATH01,2.00
SV04023,MATH03,6.20
SV04024,IT002,3.50
SV04024,ENG02,5.20
SV04024,ENG03,2.20
SV04024,IT009,6.30
SV04024,MATH04,4.60
SV04024,MATH02,3.10
SV04024,IT005,5.90
SV04024,MATH03,9.40
SV04024,PHY02,2.30
SV04024,IT008,4.50
SV04025,IT008,4.90
SV04025,IT006,4.80
SV04025,IT002,5.80
SV04025,ENG03,7.00
SV04025,PHY02,7.00
SV04025,IT003,6.50
SV04025,MATH05,6.80
SV04025,MATH01,5.50
SV04025,IT007,4.20
SV04026,IT010,3.00
SV04026,MATH03,8.90
SV04026,ENG01,7.30
SV04026,IT009,7.40
SV04026,IT007,2.50
SV04026,IT004,2.30
SV04026,IT002,2.80
SV04026,MATH02,3.70
SV04026,IT005,3.20
SV04027,IT004,4.40
SV04027,ENG01,2.70
SV04027,IT009,4.00
SV04027,PHY01,3.70
SV04027,IT005,9.70
SV04028,ENG01,9.10
SV04028,MATH02,8.30
SV04028,IT004,7.20
SV04028,IT001,8.80
SV04028,MATH04,5.90
SV04029,MATH05,6.80
SV04029,MATH02,2.00
SV04029,IT002,6.20
SV04029,IT009,4.00
SV04029,IT003,8.90
SV04030,IT006,3.50
SV04030,PHY01,8.70
SV04030,IT004,6.10
SV04030,IT008,4.80
SV04030,IT005,5.90
SV04031,ENG01,5.40
SV04031,MATH04,9.40
SV04031,MATH05,4.20
SV04031,ENG02,3.10
SV04031,IT001,9.90
SV04032,MATH04,3.10
SV04032,IT004,6.80
SV04032,MATH01,6.00
SV04032,MATH03,5.60
SV04032,ENG02,2.10
SV04033,MATH02,5.90
SV04033,ENG02,7.80
SV04033,IT002,4.30
SV04033,PHY02,7.40
SV04033,MATH03,2.40
SV04033,ENG03,2.50
SV04033,MATH04,6.40
SV04033,MATH01,3.80
SV04033,IT003,7.40
SV04034,ENG02,8.10
SV04034,IT006,6.90
SV04034,MATH05,5.20
SV04034,PHY01,8.00
SV04034,ENG03,2.10
SV04034,IT003,4.00
SV04034,IT009,10.00
SV04035,ENG01,3.40
SV04035,IT010,5.50
SV04035,PHY01,7.30
SV04035,IT003,5.10
SV04035,MATH02,9.20
SV04035,MATH05,7.50
SV04035,IT001,2.70
SV04035,ENG03,5.80
SV04035,ENG02,9.60
SV04036,MATH01,2.10
SV04036,IT005,9.00
SV04036,PHY02,6.90
SV04036,IT003,7.70
SV04036,IT007,3.30
SV04036,MATH03,4.70
SV04036,ENG03,6.40
SV04036,MATH02,3.20
SV04036,ENG01,3.80
SV04036,IT009,8.80
SV04037,IT002,6.40
SV04037,MATH03,4.90
SV04037,IT005,7.20
SV04037,MATH05,5.80
SV04037,IT007,4.80
SV04037,MATH02,2.40
SV04037,IT003,5.40
SV04037,PHY01,8.90
SV04037,MATH04,2.60
SV04037,ENG02,2.20
SV04038,IT004,9.60
SV04038,MATH01,7.50
SV04038,IT007,5.50
SV04038,MATH03,6.10
SV04038,IT005,8.60
SV04038,ENG01,2.20
SV04038,ENG02,8.10
SV04039,IT005,9.90
SV04039,MATH05,5.70
SV04039,IT006,6.80
SV04039,IT001,6.40
SV04039,MATH02,6.30
SV04039,MATH04,6.10
SV04039,IT010,2.60
SV04039,IT008,3.60
SV04039,IT002,7.30
SV04040,MATH05,5.30
SV04040,IT001,7.20
SV04040,MATH01,2.00
SV04040,ENG03,7.40
SV04040,ENG01,2.00
SV04040,IT010,4.30
SV04040,IT004,5.40
SV04040,IT003,9.00
SV04040,ENG02,3.00
SV04041,MATH02,9.50
SV04041,ENG03,6.40
SV04041,IT009,6.90
SV04041,MATH03,3.80
SV04041,IT006,8.60
SV04041,ENG01,8.30
SV04041,IT004,9.70
SV04041,IT002,5.40
SV04041,MATH01,4.00
SV04042,IT002,8.10
SV04042,PHY02,2.50
SV04042,MATH04,6.70
SV04042,PHY01,6.70
SV04042,IT007,8.50
SV04043,MATH03,10.00
SV04043,MATH04,7.80
SV04043,IT006,5.80
SV04043,MATH01,3.10
SV04043,PHY02,7.30
SV04043,PHY01,6.00
SV04043,IT005,7.50
SV04044,PHY01,4.70
SV04044,MATH02,4.00
SV04044,IT002,6.90
SV04044,ENG01,3.40
SV04044,IT003,2.70
SV04045,IT002,3.20
SV04045,MATH02,6.90
SV04045,IT003,6.60
SV04045,IT001,3.40
SV04045,MATH05,7.70
SV04045,ENG02,6.20
SV04045,IT007,5.40
SV04045,PHY02,2.60
SV04045,IT010,7.80
SV04045,ENG03,2.70
SV04046,ENG01,9.50
SV04046,IT007,3.90
SV04046,IT005,7.20
SV04046,IT006,4.00
SV04046,MATH02,2.20
SV04046,MATH03,8.20
SV04046,IT003,8.00
SV04046,MATH05,2.00
SV04046,IT009,6.70
SV04047,IT003,5.30
SV04047,IT001,9.90
SV04047,IT004,7.60
SV04047,ENG01,7.00
SV04047,MATH01,3.40
SV04047,IT007,9.80
SV04047,ENG02,8.80
SV04047,ENG03,8.30
SV04048,IT008,5.70
SV04048,ENG03,6.30
SV04048,IT009,2.40
SV04048,PHY01,3.90
SV04048,IT005,9.40
SV04048,IT010,6.00
SV04048,IT007,7.00
SV04048,IT004,4.80
SV04048,IT001,8.30
SV04048,PHY02,8.00
SV04049,IT007,3.70
SV04049,MATH05,9.90
SV04049,MATH03,8.00
SV04049,IT009,2.30
SV04049,IT008,5.00
SV04049,ENG02,6.80
SV04049,MATH02,4.80
SV04050,IT007,7.20
SV04050,ENG03,5.10
SV04050,IT006,2.30
SV04050,ENG01,8.40
SV04050,IT001,7.40
SV04051,ENG03,5.00
SV04051,PHY01,3.40
SV04051,IT006,3.60
SV04051,IT007,6.60
SV04051,IT001,5.10
SV04051,IT010,10.00
SV04051,IT008,9.10
SV04051,MATH05,2.10
SV04051,MATH01,6.10
SV04051,IT005,2.50
SV04052,IT006,7.30
SV04052,IT004,8.00
SV04052,IT003,2.60
SV04052,IT005,5.00
SV04052,MATH01,2.60
SV04052,IT001,4.70
SV04052,IT002,9.50
SV04052,IT008,9.90
SV04053,IT005,6.30
SV04053,IT002,4.10
SV04053,MATH04,4.70
SV04053,PHY01,3.90
SV04053,IT004,2.40
SV04053,IT003,6.60
SV04054,IT004,4.20
SV04054,IT002,9.00
SV04054,PHY01,8.60
SV04054,ENG01,2.70
SV04054,MATH05,6.40
SV04055,IT008,7.60
SV04055,IT002,4.30
SV04055,MATH02,9.90
SV04055,MATH05,4.60
SV04055,MATH01,9.40
SV04055,IT001,5.00
SV04055,IT009,5.60
SV04056,IT003,7.70
SV04056,MATH01,6.70
SV04056,IT002,9.70
SV04056,IT001,4.20
SV04056,IT010,8.90
SV04056,MATH05,8.30
SV04056,IT009,5.00
SV04056,ENG02,4.70
SV04057,IT002,8.70
SV04057,MATH04,7.00
SV04057,IT005,5.60
SV04057,IT010,8.70
SV04057,ENG01,3.20
SV04058,IT003,3.70
SV04058,MATH01,2.10
SV04058,IT005,6.00
SV04058,IT002,9.10
SV04058,MATH04,7.90
SV04058,IT001,6.70
SV04058,PHY02,2.20
SV04058,MATH05,9.10
SV04058,IT008,2.90
SV04059,MATH03,7.30
SV04059,IT004,4.70
SV04059,PHY01,4.60
SV04059,ENG02,2.80
SV04059,PHY02,6.00
SV04059,MATH02,4.70
SV04060,IT006,4.80
SV04060,IT010,7.50
SV04060,PHY01,9.40
SV04060,MATH02,8.50
SV04060,ENG01,7.90
SV04060,IT008,8.40
SV04060,IT004,7.70
SV04061,MATH04,3.90
SV04061,IT008,9.80
SV04061,MATH01,3.90
SV04061,IT004,7.10
SV04061,MATH05,8.70
SV04061,ENG03,6.30
SV04061,IT009,6.30
SV04062,IT005,2.30
SV04062,MATH02,4.30
SV04062,MATH03,5.80
SV04062,ENG01,7.40
SV04062,IT001,7.10
SV04062,MATH01,2.60
SV04063,IT009,6.10
SV04063,IT005,2.90
SV04063,IT001,7.70
SV04063,IT008,2.50
SV04063,MATH03,6.40
SV04063,IT003,4.30
SV04063,MATH04,2.90
SV04063,ENG02,7.50
SV04063,MATH05,5.00
SV04063,PHY01,3.40
SV04064,MATH05,4.40
SV04064,ENG03,8.80
SV04064,IT005,9.00
SV04064,IT009,3.60
SV04064,ENG02,8.10
SV04064,MATH02,4.50
SV04064,PHY01,2.50
SV04064,IT001,2.30
SV04065,IT007,4.60
SV04065,IT009,6.40
SV04065,ENG01,7.10
SV04065,MATH03,2.70
SV04065,IT004,8.30
SV04065,IT003,9.30
SV04065,ENG03,8.70
SV04065,PHY01,2.50
SV04065,MATH01,5.20
SV04066,MATH02,2.60
SV04066,IT008,8.70
SV04066,MATH01,4.80
SV04066,MATH03,4.10
SV04066,IT004,9.90
SV04066,IT009,2.00
SV04067,ENG03,5.40
SV04067,MATH01,2.20
SV04067,PHY02,6.10
SV04067,PHY01,3.00
SV04067,ENG01,5.50
SV04067,MATH03,5.80
SV04068,IT009,6.30
SV04068,IT008,6.80
SV04068,MATH04,2.10
SV04068,MATH02,8.00
SV04068,IT005,5.40
SV04069,IT008,2.60
SV04069,ENG03,6.10
